,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
43,Samat Otarbaev,FK Aktobe,Goalkeeper,32,"Feb 18, 1990 (25)",,"1,90m",right,€100k,2016
44,Mukhambet Tamabay,FK Aktobe,Goalkeeper,1,"Jul 28, 1996 (19)",,"1,90m",right,-,2016
45,Papa Gueye,FK Aktobe,Centre-Back,30,"Jun 7, 1984 (31)",,"1,91m",right,€4.00m,2016
46,Oleksandr Volovyk,FK Aktobe,Centre-Back,4,"Oct 28, 1985 (30)",,"1,85m",left,€600k,2016
47,Rafkat Aslan,FK Aktobe,Centre-Back,2,"Feb 2, 1994 (21)",,"1,86m",right,€300k,2016
48,Berik Aytbaev,FK Aktobe,Centre-Back,14,"Jun 26, 1991 (24)",,"1,84m",right,€250k,2016
49,Kristian Kolcak,FK Aktobe,Centre-Back,30,"Jan 30, 1990 (25)",,"1,83m",right,€250k,2016
50,Damir Dautov,FK Aktobe,Centre-Back,-,"Mar 3, 1990 (25)",,"1,87m",right,€200k,2016
51,Egor Azovskiy,FK Aktobe,Centre-Back,-,"Jan 10, 1985 (30)",,"1,87m",right,€150k,2016
52,Kouassi Kouadja,FK Aktobe,Centre-Back,-,"Jun 22, 1995 (20)",,"1,84m",left,€150k,2016
53,Sayat Zhumagali,FK Aktobe,Centre-Back,25,"Apr 25, 1995 (20)",,"1,89m",right,€150k,2016
54,Egor Sorokin,FK Aktobe,Centre-Back,-,"Nov 4, 1995 (20)",,"1,92m",left,€50k,2016
55,Juninho,FK Aktobe,Left-Back,6,"Jan 11, 1990 (25)",,"1,71m",left,€1.50m,2016
56,Jérémy Faug-Porret,FK Aktobe,Left-Back,35,"Feb 4, 1987 (28)",,"1,83m",left,€350k,2016
57,Marat Sitdikov,FK Aktobe,Left-Back,-,"Jul 23, 1991 (24)",,"1,74m",left,€25k,2016
58,Viktor Kryukov,FK Aktobe,Right-Back,-,"Jun 30, 1990 (25)",,"1,70m",right,€150k,2016
59,Bagdat Kairov,FK Aktobe,Right-Back,5,"Apr 27, 1993 (22)",,"1,78m",right,-,2016
60,Juan Manuel Torres,FK Aktobe,Defensive Midfield,19,"Jun 20, 1985 (30)",,"1,71m",right,€2.00m,2016
61,Vuk Mitosevic,FK Aktobe,Defensive Midfield,-,"Feb 12, 1991 (24)",,"1,73m",both,€500k,2016
62,Slobodan Simovic,FK Aktobe,Defensive Midfield,45,"May 22, 1989 (26)",,"1,92m",right,€500k,2016
63,Kirill Shestakov,FK Aktobe,Defensive Midfield,22,"Jun 19, 1985 (30)",,"1,79m",right,€200k,2016
64,Sandro Tsveiba,FK Aktobe,Defensive Midfield,-,"Sep 5, 1993 (22)",,"1,84m",right,€100k,2016
65,Joseph Nane,FK Aktobe,Defensive Midfield,3,"Dec 3, 1987 (28)",,"1,83m",left,€100k,2016
66,Anton Skvortsov,FK Aktobe,Midfielder,-,"Jun 8, 2000 (15)",,"1,77m",,-,2016
67,Abay Zhunusov,FK Aktobe,Defensive Midfield,31,"Mar 15, 1995 (20)",,"1,74m",right,-,2016
68,Anton Shurygin,FK Aktobe,Central Midfield,88,"Dec 3, 1988 (27)",,"1,80m",right,-,2016
69,Abylaikhan Totay,FK Aktobe,Right Midfield,92,"Feb 16, 1992 (23)",,"1,75m",right,€200k,2016
70,Rakhimzhan Rozybakiev,FK Aktobe,Left Midfield,66,"Jan 2, 1991 (24)",,"1,88m",right,€250k,2016
71,Ruslan Valiullin,FK Aktobe,Left Midfield,24,"Sep 9, 1994 (21)",,"1,80m",left,-,2016
72,Vitor Junior,FK Aktobe,Attacking Midfield,10,"Sep 15, 1986 (29)",,"1,67m",left,€750k,2016
73,Tomas Simkovic,FK Aktobe,Attacking Midfield,18,"Apr 16, 1987 (28)",,-,left,€600k,2016
74,Muarem Muarem,FK Aktobe,Attacking Midfield,77,"Oct 22, 1988 (27)",,"1,82m",right,€450k,2016
75,Bauyrzhan Baytana,FK Aktobe,Attacking Midfield,7,"May 6, 1992 (23)",,"1,74m",both,€200k,2016
76,Nikita Bocharov,FK Aktobe,Attacking Midfield,-,"Jun 12, 1992 (23)",,"1,84m",right,€150k,2016
77,Didar Zhalmukan,FK Aktobe,Left Winger,-,"May 22, 1996 (19)",,"1,73m",right,€500k,2016
78,Lassina Dao,FK Aktobe,Left Winger,-,"Dec 20, 1996 (19)",,"1,77m",right,€100k,2016
79,Aslanbek Kakimov,FK Aktobe,Left Winger,47,"Oct 2, 1993 (22)",,"1,77m",right,-,2016
80,Ardak Saulet,FK Aktobe,Right Winger,20,"Jan 12, 1997 (18)",,"1,69m",right,€200k,2016
81,Oleksandr Yermachenko,FK Aktobe,Right Winger,73,"Jan 29, 1993 (22)",,"1,70m",right,€100k,2016
82,Igor Boychuk,FK Aktobe,Right Winger,17,"Jun 4, 1997 (18)",,"1,78m",,-,2016
83,Abilkhan Abdukarimov,FK Aktobe,Right Winger,70,"Apr 7, 1998 (17)",,"1,73m",right,-,2016
84,Yuri Mamute,FK Aktobe,Centre-Forward,9,"May 7, 1995 (20)",,"1,80m",right,€1.00m,2016
85,Dusan Savic,FK Aktobe,Centre-Forward,50,"Oct 1, 1985 (30)",,"1,73m",right,€600k,2016
86,Cassiano,FK Aktobe,Centre-Forward,11,"Jun 16, 1989 (26)",,"1,84m",right,€500k,2016
87,Dmitriy Golubov,FK Aktobe,Centre-Forward,-,"Jun 24, 1985 (30)",,"1,78m",both,€400k,2016
88,Igor Zenkovich,FK Aktobe,Centre-Forward,78,"Sep 17, 1987 (28)",,"1,85m",right,€400k,2016
89,Abat Aymbetov,FK Aktobe,Centre-Forward,95,"Aug 7, 1995 (20)",,"1,84m",right,€400k,2016
90,Sergey Lisenkov,FK Aktobe,Centre-Forward,-,"Jun 17, 1991 (24)",,"1,92m",right,€200k,2016
91,Marko Obradovic,FK Aktobe,Centre-Forward,86,"Jun 30, 1991 (24)",,"1,87m",right,€200k,2016
92,Dmitriy Nepogodov,Tobol Kostanay,Goalkeeper,12,"Feb 17, 1988 (27)",,"1,96m",left,€300k,2016
93,Stanislav Pavlov,Tobol Kostanay,Goalkeeper,35,"May 30, 1994 (21)",,"1,93m",right,€100k,2016
94,Sultan Busurmanov,Tobol Kostanay,Goalkeeper,1,"May 10, 1996 (19)",,"1,86m",right,-,2016
95,Vance Sikov,Tobol Kostanay,Centre-Back,14,"Jul 19, 1985 (30)",,"1,94m",right,€750k,2016
96,Denis Glavina,Tobol Kostanay,Centre-Back,3,"Mar 3, 1986 (29)",,"1,85m",left,€500k,2016
97,Mark Gurman,Tobol Kostanay,Centre-Back,5,"Feb 9, 1989 (26)",,"1,79m",right,€500k,2016
98,Viktor Dmitrenko,Tobol Kostanay,Centre-Back,8,"Apr 4, 1991 (24)",,"1,90m",right,€500k,2016
99,Sergey Maliy,Tobol Kostanay,Centre-Back,25,"Jun 5, 1990 (25)",,"1,91m",right,€500k,2016
100,Fernander Kassaï,Tobol Kostanay,Centre-Back,4,"Jul 1, 1987 (28)",,"1,84m",right,€350k,2016
101,Grigoriy Sartakov,Tobol Kostanay,Left-Back,19,"Aug 19, 1994 (21)",,"1,85m",left,€400k,2016
102,Dmitriy Miroshnichenko,Tobol Kostanay,Right-Back,7,"Feb 26, 1992 (23)",,"1,83m",right,€350k,2016
103,Timur Zhakupov,Tobol Kostanay,Right-Back,18,"Sep 6, 1995 (20)",,"1,77m",right,-,2016
104,Arturas Zulpa,Tobol Kostanay,Defensive Midfield,44,"Jun 10, 1990 (25)",,"1,88m",right,€500k,2016
105,Nika Kvekveskiri,Tobol Kostanay,Defensive Midfield,21,"May 29, 1992 (23)",,"1,86m",right,€400k,2016
106,Almir Mukhutdinov,Tobol Kostanay,Defensive Midfield,77,"Jun 9, 1985 (30)",,"1,79m",right,€250k,2016
107,Askhat Tagybergen,Tobol Kostanay,Central Midfield,88,"Aug 9, 1990 (25)",,"1,79m",right,€600k,2016
108,Evgeniy Levin,Tobol Kostanay,Central Midfield,20,"Jul 12, 1992 (23)",,"1,74m",right,€250k,2016
109,Samat Zharynbetov,Tobol Kostanay,Central Midfield,6,"Jan 4, 1994 (21)",,"1,74m",right,-,2016
110,Egon Vuch,Tobol Kostanay,Right Midfield,23,"Feb 1, 1991 (24)",,"1,77m",right,€500k,2016
111,Tomas Simkovic,Tobol Kostanay,Attacking Midfield,81,"Apr 16, 1987 (28)",,-,left,€600k,2016
112,Nurbol Zhumaskaliev,Tobol Kostanay,Attacking Midfield,9,"May 11, 1981 (34)",,"1,76m",left,€100k,2016
113,Raul Dzhalilov,Tobol Kostanay,Attacking Midfield,11,"Jul 20, 1994 (21)",,"1,80m",left,€100k,2016
114,Zhaslan Shubaev,Tobol Kostanay,Attacking Midfield,22,"Feb 2, 1997 (18)",,"1,70m",right,-,2016
115,Didar Zhalmukan,Tobol Kostanay,Left Winger,73,"May 22, 1996 (19)",,"1,73m",right,€500k,2016
116,Azdren Llullaku,Tobol Kostanay,Left Winger,10,"Feb 15, 1988 (27)",,"1,78m",right,€300k,2016
117,Djordje Despotovic,Tobol Kostanay,Centre-Forward,32,"Mar 4, 1992 (23)",,"1,90m",left,€700k,2016
118,Dusan Savic,Tobol Kostanay,Centre-Forward,10,"Oct 1, 1985 (30)",,"1,73m",right,€600k,2016
119,Amer Bekic,Tobol Kostanay,Centre-Forward,92,"Aug 5, 1992 (23)",,"1,86m",right,€350k,2016
120,Aleksey Shchetkin,Tobol Kostanay,Centre-Forward,99,"May 21, 1991 (24)",,"1,93m",right,€300k,2016
121,Zhasulan Moldakaraev,Tobol Kostanay,Centre-Forward,17,"May 7, 1987 (28)",,"1,80m",right,€250k,2016
122,Toktar Zhangylyshbay,Tobol Kostanay,Centre-Forward,16,"May 25, 1993 (22)",,"1,89m",right,€150k,2016
123,Temirlan Elmurzaev,Tobol Kostanay,Centre-Forward,9,"Jan 3, 1996 (19)",,"1,82m",right,-,2016
124,Aleksandr Grigorenko,Kaysar Kyzylorda,Goalkeeper,16,"Feb 6, 1985 (30)",,"1,82m",right,€300k,2016
125,Anton Tsirin,Kaysar Kyzylorda,Goalkeeper,1,"Aug 10, 1987 (28)",,"1,98m",right,€200k,2016
126,Marsel Islamkulov,Kaysar Kyzylorda,Goalkeeper,71,"Apr 18, 1994 (21)",,"1,88m",right,-,2016
127,Ivan Graf,Kaysar Kyzylorda,Defender,55,"Jun 17, 1987 (28)",,"1,94m",right,€300k,2016
128,Abdel Lamanje,Kaysar Kyzylorda,Centre-Back,33,"Jul 27, 1990 (25)",,"1,85m",left,€400k,2016
129,Aleksey Muldarov,Kaysar Kyzylorda,Centre-Back,31,"Apr 24, 1984 (31)",,"1,89m",right,€300k,2016
130,Aldan Baltaev,Kaysar Kyzylorda,Centre-Back,3,"Jan 15, 1989 (26)",,"1,85m",right,€250k,2016
131,Olzhas Altaev,Kaysar Kyzylorda,Centre-Back,2,"Jul 15, 1989 (26)",,"1,84m",right,€150k,2016
132,Medet Tolegenuly,Kaysar Kyzylorda,Centre-Back,14,"Feb 12, 1993 (22)",,"1,87m",right,-,2016
133,Erasyl Seitkanov,Kaysar Kyzylorda,Centre-Back,26,"Jun 10, 1996 (19)",,"1,77m",right,-,2016
134,Dmitriy Evstigneev,Kaysar Kyzylorda,Left-Back,27,"Nov 21, 1986 (29)",,"1,81m",left,€200k,2016
135,Bauyrzhan Omarov,Kaysar Kyzylorda,Left-Back,22,"Aug 3, 1990 (25)",,"1,81m",left,€150k,2016
136,Evgeniy Goryachiy,Kaysar Kyzylorda,Left-Back,77,"Feb 2, 1991 (24)",,"1,86m",left,€150k,2016
137,Erbolat Rustemov,Kaysar Kyzylorda,Left-Back,32,"Oct 6, 1994 (21)",,"1,79m",left,-,2016
138,Ilyas Amirseitov,Kaysar Kyzylorda,Right-Back,13,"Oct 22, 1989 (26)",,"1,79m",right,€250k,2016
139,Valentin Chureev,Kaysar Kyzylorda,Right-Back,88,"Aug 29, 1986 (29)",,"1,73m",right,€200k,2016
140,Valeriy Korobkin,Kaysar Kyzylorda,Defensive Midfield,23,"Jul 2, 1984 (31)",,"1,85m",right,€250k,2016
141,Duman Narzildaev,Kaysar Kyzylorda,Defensive Midfield,10,"Sep 6, 1993 (22)",,"1,78m",right,€100k,2016
142,Nursultan Kenesov,Kaysar Kyzylorda,Midfielder,-,"Oct 28, 1997 (18)",,"1,68m",,-,2016
143,Aybol Zhakhaev,Kaysar Kyzylorda,Defensive Midfield,21,"Dec 15, 1996 (19)",,"1,78m",left,-,2016
144,Nursultan Abdu,Kaysar Kyzylorda,Midfielder,79,"Jul 6, 1997 (18)",,"1,71m",,-,2016
145,Maksat Bayzhanov,Kaysar Kyzylorda,Central Midfield,7,"Aug 6, 1984 (31)",,"1,80m",right,€300k,2016
146,Zhambyl Kukeev,Kaysar Kyzylorda,Left Midfield,17,"Sep 20, 1988 (27)",,"1,77m",both,€400k,2016
147,Saidi Ntibazonkiza,Kaysar Kyzylorda,Attacking Midfield,39,"May 1, 1987 (28)",,"1,70m",right,€1.00m,2016
148,John Kamara,Kaysar Kyzylorda,Attacking Midfield,25,"Dec 5, 1988 (27)",,"1,86m",right,€350k,2016
149,Ruslan Sakhalbaev,Kaysar Kyzylorda,Attacking Midfield,8,"Jun 27, 1984 (31)",,"1,68m",right,€150k,2016
150,Mathias Coureur,Kaysar Kyzylorda,Left Winger,19,"Mar 22, 1988 (27)",,"1,77m",right,€450k,2016
151,Franck Dja Djédjé,Kaysar Kyzylorda,Right Winger,99,"Jun 2, 1986 (29)",,"1,75m",both,€900k,2016
152,Volodymyr Arzhanov,Kaysar Kyzylorda,Right Winger,9,"Nov 29, 1985 (30)",,"1,80m",both,€800k,2016
153,Elzhas Altynbekov,Kaysar Kyzylorda,Right Winger,11,"Nov 22, 1993 (22)",,"1,80m",both,€150k,2016
154,Stefan Nikolic,Kaysar Kyzylorda,Centre-Forward,99,"Apr 16, 1990 (25)",,"1,94m",right,€500k,2016
155,Milan Bojovic,Kaysar Kyzylorda,Centre-Forward,90,"Apr 13, 1987 (28)",,"1,87m",right,€400k,2016
156,Toktar Zhangylyshbay,Kaysar Kyzylorda,Centre-Forward,77,"May 25, 1993 (22)",,"1,89m",right,€150k,2016
157,Vladimir Loginovskiy,FK Taraz,Goalkeeper,1,"Oct 8, 1985 (30)",,"1,93m",right,€300k,2016
158,Dzhurakhon Babakhanov,FK Taraz,Goalkeeper,24,"Oct 31, 1991 (24)",,"1,90m",right,€300k,2016
159,Azat Bitabarov,FK Taraz,Goalkeeper,77,"Jan 14, 1990 (25)",,"1,83m",right,€200k,2016
160,Arslan Satubaldin,FK Taraz,Goalkeeper,77,"Aug 11, 1984 (31)",,"1,93m",right,€50k,2016
161,Bobyr Zaynutdinov,FK Taraz,Goalkeeper,-,"Mar 16, 1995 (20)",,"1,80m",right,-,2016
162,Nemanja Mijuskovic,FK Taraz,Centre-Back,15,"Mar 4, 1992 (23)",,"1,85m",right,€500k,2016
163,Davronzhon Ergashev,FK Taraz,Centre-Back,84,"Mar 19, 1988 (27)",,"1,84m",right,€300k,2016
164,Ilya Vorotnikov,FK Taraz,Centre-Back,12,"Feb 1, 1986 (29)",,"1,86m",right,€250k,2016
165,Aleksandr Kirov,FK Taraz,Centre-Back,-,"Sep 4, 1984 (31)",,"1,88m",right,€150k,2016
166,Madiyar Nuraly,FK Taraz,Centre-Back,22,"Jan 20, 1995 (20)",,"1,78m",right,€100k,2016
167,Anton Moltusinov,FK Taraz,Centre-Back,3,"May 18, 1988 (27)",,"1,84m",right,€75k,2016
168,Bekzat Shadmanov,FK Taraz,Centre-Back,4,"Aug 12, 1997 (18)",,"1,89m",right,-,2016
169,Kurmet Karaman,FK Taraz,Centre-Back,6,"Aug 2, 1995 (20)",,"1,79m",right,-,2016
170,Evgeniy Goryachiy,FK Taraz,Left-Back,88,"Feb 2, 1991 (24)",,"1,86m",left,€150k,2016
171,Bakhtiyor Zaynutdinov,FK Taraz,Left-Back,11,"Apr 2, 1998 (17)",,"1,83m",left,-,2016
172,Vladislav Kuzmin,FK Taraz,Right-Back,-,"Jul 3, 1987 (28)",,"1,79m",right,€250k,2016
173,Nurtas Kurgulin,FK Taraz,Right-Back,17,"Sep 20, 1986 (29)",,"1,75m",right,€200k,2016
174,Maksat Amirkhanov,FK Taraz,Right-Back,20,"Feb 10, 1992 (23)",,"1,72m",right,€200k,2016
175,Daniyar Bayaliev,FK Taraz,Right-Back,2,"Jan 30, 1993 (22)",,"1,73m",right,€100k,2016
176,Adilet Kenesbek,FK Taraz,Right-Back,-,"Jan 5, 1996 (19)",,"1,80m",right,-,2016
177,Mohammed Diarra,FK Taraz,Defensive Midfield,8,"Jun 20, 1992 (23)",,"1,83m",both,€250k,2016
178,Vitaliy Evstigneev,FK Taraz,Defensive Midfield,8,"Aug 8, 1985 (30)",,"1,86m",both,€75k,2016
179,Evgeniy Shipitsin,FK Taraz,Central Midfield,25,"Jan 16, 1985 (30)",,"1,77m",right,€1.00m,2016
180,Abzal Taubay,FK Taraz,Central Midfield,7,"Feb 18, 1995 (20)",,"1,75m",right,€300k,2016
181,Rinat Khayrullin,FK Taraz,Central Midfield,27,"Feb 19, 1994 (21)",,"1,73m",left,€200k,2016
182,Kanat Karimolla,FK Taraz,Central Midfield,13,"Feb 6, 1995 (20)",,"1,77m",right,-,2016
183,Ardak Karpyk,FK Taraz,Left Midfield,19,"Apr 1, 1992 (23)",,"1,77m",left,€25k,2016
184,Andrey Gorbanets,FK Taraz,Attacking Midfield,32,"Aug 24, 1985 (30)",,"1,78m",right,€400k,2016
185,Maksim Azovskiy,FK Taraz,Attacking Midfield,18,"Jun 4, 1986 (29)",,"1,89m",right,€200k,2016
186,Denis Andreev,FK Taraz,Attacking Midfield,-,N/A (23),,N/Am,N/A,-,2016
187,Gavril Kan,FK Taraz,Left Winger,10,"Jan 10, 1999 (16)",,"1,75m",right,-,2016
188,Bakhytzhan Rymtayev,FK Taraz,Left Winger,21,"Feb 1, 1995 (20)",,"1,65m",right,-,2016
189,Zhakyp Kozhamberdy,FK Taraz,Right Winger,9,"Feb 26, 1992 (23)",,"1,83m",left,€200k,2016
190,Sherkhan Bauyrzhan,FK Taraz,Right Winger,9,"Aug 28, 1992 (23)",,"1,78m",right,€100k,2016
191,Madiyar Raiymbek,FK Taraz,Right Winger,-,"Aug 15, 1995 (20)",,"1,65m",right,-,2016
192,Erkebulan Seydakhmet,FK Taraz,Right Winger,70,"Feb 4, 2000 (15)",,"1,78m",right,-,2016
193,Maksym Feshchuk,FK Taraz,Centre-Forward,28,"Nov 25, 1985 (30)",,"1,83m",right,€500k,2016
194,Malick Mané,FK Taraz,Centre-Forward,99,"Oct 14, 1988 (27)",,"1,73m",right,€500k,2016
195,Ruslan Mukhametshin,FK Taraz,Centre-Forward,23,"Oct 29, 1981 (34)",,N/Am,N/A,€350k,2016
196,Jean-Eudes Maurice,FK Taraz,Centre-Forward,21,"Jun 21, 1986 (29)",,"1,80m",right,€200k,2016
197,Timur Bayzhanov,FK Taraz,Centre-Forward,14,"Mar 30, 1990 (25)",,"1,85m",right,€150k,2016
198,Sergey Tkachuk,Shakhter Karaganda,Goalkeeper,-,"Feb 15, 1992 (23)",,"1,96m",right,€200k,2016
199,Igor Shatskiy,Shakhter Karaganda,Goalkeeper,30,"May 11, 1989 (26)",,"1,85m",right,€200k,2016
200,Yaroslav Baginskiy,Shakhter Karaganda,Goalkeeper,1,"Oct 3, 1987 (28)",,"1,85m",right,€100k,2016
201,Viktor Dmitrenko,Shakhter Karaganda,Centre-Back,8,"Apr 4, 1991 (24)",,"1,90m",right,€500k,2016
202,Didier Kadio,Shakhter Karaganda,Centre-Back,7,"Apr 5, 1990 (25)",,"1,78m",right,€300k,2016
203,Jakub Chleboun,Shakhter Karaganda,Centre-Back,15,"Mar 24, 1985 (30)",,"1,95m",right,€250k,2016
204,Birzhan Kulbekov,Shakhter Karaganda,Centre-Back,-,"Apr 22, 1994 (21)",,"1,90m",right,€200k,2016
205,Nikola Vasiljevic,Shakhter Karaganda,Centre-Back,3,"Dec 19, 1983 (32)",,"1,99m",right,€200k,2016
206,Evgeni Azamatov,Shakhter Karaganda,Centre-Back,-,"Mar 21, 1990 (25)",,"1,87m",right,-,2016
207,Ilnur Mangutkin,Shakhter Karaganda,Left-Back,6,"Sep 16, 1986 (29)",,"1,76m",right,€150k,2016
208,Korede Aiyegbusi,Shakhter Karaganda,Left-Back,13,"Jul 15, 1988 (27)",,"1,65m",,€75k,2016
209,Mikhail Gabyshev,Shakhter Karaganda,Right-Back,4,"Jan 2, 1990 (25)",,"1,85m",right,€200k,2016
210,Evgeniy Tarasov,Shakhter Karaganda,Right-Back,19,"Apr 16, 1985 (30)",,"1,83m",right,€200k,2016
211,Gevorg Nadzharyan,Shakhter Karaganda,Right-Back,7,"Jan 6, 1998 (17)",,"1,75m",right,-,2016
212,Ruslan Alimbaev,Shakhter Karaganda,Right-Back,55,"Mar 2, 1997 (18)",,"1,82m",right,-,2016
213,Igor Pikalkin,Shakhter Karaganda,Defensive Midfield,34,"Mar 19, 1992 (23)",,"1,82m",right,€200k,2016
214,Julius Szöke,Shakhter Karaganda,Defensive Midfield,27,"Aug 1, 1995 (20)",,"1,83m",right,€150k,2016
215,Sergey Skorykh,Shakhter Karaganda,Defensive Midfield,33,"May 25, 1984 (31)",,"1,84m",right,€150k,2016
216,Grigoriy Dubkov,Shakhter Karaganda,Defensive Midfield,21,"Nov 22, 1990 (25)",,"1,85m",right,€100k,2016
217,Temirlanali Begimbay,Shakhter Karaganda,Midfielder,-,"Sep 9, 1995 (20)",,-,,-,2016
218,Marko Stanojevic,Shakhter Karaganda,Central Midfield,88,"Jun 22, 1988 (27)",,"1,80m",right,€550k,2016
219,Marat Shakhmetov,Shakhter Karaganda,Central Midfield,22,"Feb 6, 1989 (26)",,"1,82m",right,€350k,2016
220,Rinat Khayrullin,Shakhter Karaganda,Central Midfield,21,"Feb 19, 1994 (21)",,"1,73m",left,€200k,2016
221,Stefan Zosak,Shakhter Karaganda,Central Midfield,18,"Apr 3, 1984 (31)",,"1,74m",right,€175k,2016
222,Aydos Oral,Shakhter Karaganda,Central Midfield,77,"Apr 5, 1999 (16)",,"1,74m",right,-,2016
223,Kuanysh Ermekov,Shakhter Karaganda,Right Midfield,44,"Apr 14, 1994 (21)",,"1,81m",right,€300k,2016
